//////////////////////////////////////////////////////////////////////////////////////																			
// MixMasteryItem																			
// [ 파일 생성 ]	2016-08-16																		
// [ 수정 일자 ]	2016-08-16 04:22 PM																		
// [ 수  정  자 ]	사재일																		
// [ 버       전 ]	0.0.0.1																		
// [ 수정 내용 ]	최초등록																		
// [ 참       조 ]	서버전용 스크립트																		
//////////////////////////////////////////////////////////////////////////////////////																			
// Season12 P.1업데이트 이후의 마스터리 아이템 조합에 사용가능한 스크립트 입니다. (아래 조합설정 이후로 적용)																			
// 조합 아이템 추가 등록 시 아래 기재																			
// 1차 마스터리 무기 - 블러드엔젤무기 아이템 조합 -> 다크엔젤무기 아이템 업그레이드																			
// 2차 마스터리 방어구 - 다크엔젤방어구 아이템 조합 -> 홀리엔젤방어구 아이템으로 업그레이드																			
// 신규 조건 추가 : 0번 테이블 - OPTION (명령어 : /만들기 0 42 0 0 0 0 4)  - 빨간색 텍스트가 추가옵션값 들어가는 위치 입니다. 들어갈 수 있는 값은 1, 2, 3 4 값 입니다.)																			
// 신규 조건 추가 : 1번 테이블 - Rate : 조합확률을 설정합니다. (1/100) 설정으로 100 값을 등록하면 100% 입니다.																			
// 신규 조건 추가 : 1번 테이블 - ZEN : 조합 시 필요한 젠을 설정합니다. 조합에 필요한 최대 젠은 1억젠 입니다.																			
// 신규 조건 추가 : 조합재료로 사용될 아이템의 속성을 설정합니다. ( 0 : 기타 아이템 / 1 : 엑설런트아이템 / 2 : 세트아이템)																			
// 0번 테이블 - 조합재료아이템 리스트 등록 및 인덱스 부여																			
// 아이템에 조합 인덱스 부여하고 해당 인덱스를 이용하여 1번 테이블의 조합설정을 작성할 수 있습니다 : 100개의 인덱스를 부여할 수 있으며 확장 가능																			
//index	type	index	MinLevel	MaxLevel		Dur (내구개수)	Item Name												
0																			
// 기본 보석재료																			
//index	type	index	MinLvl	MaxLvl	Opt	Dur	iCat	Item Name											
269	5	52	11	15	4	0	1	"Darkangel Stick"	
270	4	35	11	15	4	0	1	"Darkangel Quiver"	
271	14	416	0	0	0	0	0	"Anvil of Holyangel"
//
272	8	108	0	15	0	0	2	"Awakening Soul Elf Armor (A)"											
273	7	108	0	15	0	0	2	"Awakening Soul Elf Helm (A)"											
274	9	108	0	15	0	0	2	"Awakening Soul Elf Pants (A)"											
275	10	108	0	15	0	0	2	"Awakening Soul Elf Gloves (A)"		
276	8	110	0	15	0	0	2	"Awakening Soul Magic Armor (A)"											
277	9	110	0	15	0	0	2	"Awakening Soul Magic Pants (A)"											
278	10	110	0	15	0	0	2	"Awakening Soul Magic Gloves (A)"											
279	11	110	0	15	0	0	2	"Awakening Soul Magic Boots (A)"		
280	8	114	0	15	0	0	2	"Awakening Soul Elf Armor (B)"											
281	7	114	0	15	0	0	2	"Awakening Soul Elf Helm (B)"											
282	9	114	0	15	0	0	2	"Awakening Soul Elf Pants (B)"											
283	10	114	0	15	0	0	2	"Awakening Soul Elf Gloves (B)"	
284	8	115	0	15	0	0	2	"Awakening Soul Magic Armor (B)"											
285	9	115	0	15	0	0	2	"Awakening Soul Magic Pants (B)"											
286	10	115	0	15	0	0	2	"Awakening Soul Magic Gloves (B)"											
287	11	115	0	15	0	0	2	"Awakening Soul Magic Boots (B)"	
288	8	106	11	15	4	0	2	"Awakening Soul Knight Armor"											
289	7	106	11	15	4	0	2	"Awakening Soul Knight Helm"											
290	9	106	11	15	4	0	2	"Awakening Soul Knight Pants"											
291	11	106	11	15	4	0	2	"Awakening Soul Knight Boots"	
292	8	107	11	15	4	0	2	"Awakening Soul Wizard Armor"											
293	7	107	11	15	4	0	2	"Awakening Soul Wizard Helm"											
294	9	107	11	15	4	0	2	"Awakening Soul Wizard Pants"											
295	10	107	11	15	4	0	2	"Awakening Soul Wizard Gloves"	
296	8	109	11	15	4	0	2	"Awakening Soul Summoner Armor"											
297	7	109	11	15	4	0	2	"Awakening Soul Summoner Helm"											
298	9	109	11	15	4	0	2	"Awakening Soul Summoner Pants"											
299	10	109	11	15	4	0	2	"Awakening Soul Summoner Gloves"	
300	8	111	11	15	4	0	2	"Awakening Soul Lord Armor"											
301	7	111	11	15	4	0	2	"Awakening Soul Lord Helm"											
302	9	111	11	15	4	0	2	"Awakening Soul Lord Pants"											
303	10	111	11	15	4	0	2	"Awakening Soul Lord Gloves"	
304	8	112	11	15	4	0	2	"Awakening Soul Fighter Armor"											
305	7	112	11	15	4	0	2	"Awakening Soul Fighter Helm"											
306	9	112	11	15	4	0	2	"Awakening Soul Fighter Pants"											
307	11	112	11	15	4	0	2	"Awakening Soul Fighter Boots"		
308	8	113	11	15	4	0	2	"Awakening Soul Lancer Armor"											
309	7	113	11	15	4	0	2	"Awakening Soul Lancer Helm"											
310	9	113	11	15	4	0	2	"Awakening Soul Lancer Pants"											
311	10	113	11	15	4	0	2	"Awakening Soul Lancer Gloves"	
312	8	108	0	15	0	0	2	"Awakening Soul Elf Armor (A)"											
313	7	108	0	15	0	0	2	"Awakening Soul Elf Helm (A)"											
314	9	108	0	15	0	0	2	"Awakening Soul Elf Pants (A)"											
315	10	108	0	15	0	0	2	"Awakening Soul Elf Gloves (A)"		
316	8	110	0	15	0	0	2	"Awakening Soul Magic Armor (A)"											
317	9	110	0	15	0	0	2	"Awakening Soul Magic Pants (A)"											
318	10	110	0	15	0	0	2	"Awakening Soul Magic Gloves (A)"											
319	11	110	0	15	0	0	2	"Awakening Soul Magic Boots (A)"		
320	8	114	0	15	0	0	2	"Awakening Soul Elf Armor (B)"											
321	7	114	0	15	0	0	2	"Awakening Soul Elf Helm (B)"											
322	9	114	0	15	0	0	2	"Awakening Soul Elf Pants (B)"											
323	10	114	0	15	0	0	2	"Awakening Soul Elf Gloves (B)"	
324	8	115	0	15	0	0	2	"Awakening Soul Magic Armor (B)"											
325	9	115	0	15	0	0	2	"Awakening Soul Magic Pants (B)"											
326	10	115	0	15	0	0	2	"Awakening Soul Magic Gloves (B)"											
327	11	115	0	15	0	0	2	"Awakening Soul Magic Boots (B)"
//
382	8	127	11	15	4	0	2	"Holyangel Runist Armor"	
383	7	127	11	15	4	0	2	"Holyangel Runist Helm"	
384	9	127	11	15	4	0	2	"Holyangel Runist Pants"	
385	10	127	11	15	4	0	2	"Holyangel Runist Gloves"	
end																			
// 1번 테이블 유지옵션설정 설명 :  [유지옵션] - 유지옵션설정값의 합산으로 설정합니다. (예: 엑설런트옵션유지 : [1] / 행운옵션 + Stat 옵션 유지 : 2 + 4 = [6] / 엑설런트옵션 + 행운옵션 유지 : 1 + 2 = [3])]																			
// 엑셀런트 옵션	[1]																		
// 행운 옵션	[2]																		
// Stat 옵션 (세트아이템)	[4]																		
// (이벤트)무조건결과 세트아이템, 16옵션 아이템(행운, 세트옵션은 라이브 제작 기본 설정)	0																		
//1번 테이블 - 조합결과물 아이템을 등록합니다.							// 조합결과물을 생성하기 위한 조합재료를 등록합니다.												
//MIX ID	Result type	Result index	Result Level	name	유지옵션		주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	
1																			
//3차 마스터리 방어구 결과물 설정 및 조합재료 설정																			
//MIX ID	Result type	Result index	Result Level	name	유지옵션	Rate (1/100)	주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	ZEN
168	7	150	0	"홀리엔젤나이트투구"	6	100	37	1	69	1	21	1	22	1	3	1	6	1	0
169	7	151	0	"홀리엔젤위자드투구"	6	100	38	1	69	1	21	1	22	1	3	1	6	1	0
170	7	152	0	"홀리엔젤엘프투구"	6	100	39	1	69	1	21	1	22	1	3	1	6	1	0
171	7	153	0	"홀리엔젤서머너투구"	6	100	40	1	69	1	21	1	22	1	3	1	6	1	0
172	7	155	0	"홀리엔젤로드투구"	6	100	41	1	69	1	21	1	22	1	3	1	6	1	0
173	7	156	0	"홀리엔젤파이터투구"	6	100	42	1	69	1	21	1	22	1	3	1	6	1	0
174	7	157	0	"홀리엔젤랜서투구"	6	100	43	1	69	1	21	1	22	1	3	1	6	1	0
175	8	150	0	"홀리엔젤나이트갑옷"	6	100	44	1	69	1	21	1	22	1	3	1	6	1	0
176	8	151	0	"홀리엔젤위자드갑옷"	6	100	45	1	69	1	21	1	22	1	3	1	6	1	0
177	8	152	0	"홀리엔젤엘프갑옷"	6	100	46	1	69	1	21	1	22	1	3	1	6	1	0
178	8	153	0	"홀리엔젤서머너갑옷"	6	100	47	1	69	1	21	1	22	1	3	1	6	1	0
179	8	154	0	"홀리엔젤매직갑옷"	6	100	48	1	69	1	21	1	22	1	3	1	6	1	0
180	8	155	0	"홀리엔젤로드갑옷"	6	100	49	1	69	1	21	1	22	1	3	1	6	1	0
181	8	156	0	"홀리엔젤파이터갑옷"	6	100	50	1	69	1	21	1	22	1	3	1	6	1	0
182	8	157	0	"홀리엔젤랜서갑옷"	6	100	51	1	69	1	21	1	22	1	3	1	6	1	0
183	9	150	0	"홀리엔젤나이트바지"	6	100	52	1	69	1	21	1	22	1	3	1	6	1	0
184	9	151	0	"홀리엔젤위자드바지"	6	100	53	1	69	1	21	1	22	1	3	1	6	1	0
185	9	152	0	"홀리엔젤엘프바지"	6	100	54	1	69	1	21	1	22	1	3	1	6	1	0
186	9	153	0	"홀리엔젤서머너바지"	6	100	55	1	69	1	21	1	22	1	3	1	6	1	0
187	9	154	0	"홀리엔젤매직바지"	6	100	56	1	69	1	21	1	22	1	3	1	6	1	0
188	9	155	0	"홀리엔젤로드바지"	6	100	57	1	69	1	21	1	22	1	3	1	6	1	0
189	9	156	0	"홀리엔젤파이터바지"	6	100	58	1	69	1	21	1	22	1	3	1	6	1	0
190	9	157	0	"홀리엔젤랜서바지"	6	100	59	1	69	1	21	1	22	1	3	1	6	1	0
191	10	151	0	"홀리엔젤위자드장갑"	6	100	60	1	69	1	21	1	22	1	3	1	6	1	0
192	10	152	0	"홀리엔젤엘프장갑"	6	100	61	1	69	1	21	1	22	1	3	1	6	1	0
193	10	153	0	"홀리엔젤서머너장갑"	6	100	62	1	69	1	21	1	22	1	3	1	6	1	0
194	10	154	0	"홀리엔젤매직장갑"	6	100	63	1	69	1	21	1	22	1	3	1	6	1	0
195	10	155	0	"홀리엔젤로드장갑"	6	100	64	1	69	1	21	1	22	1	3	1	6	1	0
196	10	157	0	"홀리엔젤랜서장갑"	6	100	65	1	69	1	21	1	22	1	3	1	6	1	0
197	11	150	0	"홀리엔젤나이트부츠"	6	100	66	1	69	1	21	1	22	1	3	1	6	1	0
198	11	154	0	"홀리엔젤매직부츠"	6	100	67	1	69	1	21	1	22	1	3	1	6	1	0
199	11	156	0	"홀리엔젤파이터부츠"	6	100	68	1	69	1	21	1	22	1	3	1	6	1	0
//2차 마스터리 무기 결과물 설정 및 조합재료 설정																			
//MIX ID	Result type	Result index	Result Level	name	유지옵션	Rate (1/100)	주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	ZEN
200	0	54	0	"다크엔젤소드"	3	100	28	1	36	1	21	1	22	1	3	1	6	1	0
201	0	55	0	"다크엔젤매직소드"	3	100	29	1	36	1	21	1	22	1	3	1	6	1	0
202	0	56	0	"다크엔젤클로"	3	100	30	1	36	1	21	1	22	1	3	1	6	1	0
203	2	26	0	"다크엔젤셉터"	3	100	31	1	36	1	21	1	22	1	3	1	6	1	0
204	3	24	0	"다크엔젤랜스"	3	100	32	1	36	1	21	1	22	1	3	1	6	1	0
205	4	31	0	"다크엔젤보우"	3	100	33	1	36	1	21	1	22	1	3	1	6	1	0
206	5	51	0	"다크엔젤스태프"	3	100	34	1	36	1	21	1	22	1	3	1	6	1	0
207	5	52	0	"다크엔젤스틱"	3	100	35	1	36	1	21	1	22	1	3	1	6	1	0
//(영웅)블러드엔젤의혼 결과물 설정																			
//MIX ID	Result type	Result index	Result Level	name	유지옵션	Rate (1/100)	주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	ZEN
208	7	98	11	"블러드엔젤나이트투구" 	8	100	71	1	70	1	0	0	0	0	0	0	0	0	0
209	7	99	11	"블러드엔젤위자드투구" 	8	100	72	1	70	1	0	0	0	0	0	0	0	0	0
210	7	100	11	"블러드엔젤엘프투구" 	8	100	73	1	70	1	0	0	0	0	0	0	0	0	0
211	7	101	11	"블러드엔젤서머너투구" 	8	100	74	1	70	1	0	0	0	0	0	0	0	0	0
212	7	103	11	"블러드엔젤로드투구" 	8	100	75	1	70	1	0	0	0	0	0	0	0	0	0
213	7	104	11	"블러드엔젤파이터투구" 	8	100	76	1	70	1	0	0	0	0	0	0	0	0	0
214	7	105	11	"블러드엔젤랜서투구" 	8	100	77	1	70	1	0	0	0	0	0	0	0	0	0
215	8	98	11	"블러드엔젤나이트갑옷" 	8	100	78	1	70	1	0	0	0	0	0	0	0	0	0
216	8	99	11	"블러드엔젤위자드갑옷" 	8	100	79	1	70	1	0	0	0	0	0	0	0	0	0
217	8	100	11	"블러드엔젤엘프갑옷" 	8	100	80	1	70	1	0	0	0	0	0	0	0	0	0
218	8	101	11	"블러드엔젤서머너갑옷" 	8	100	81	1	70	1	0	0	0	0	0	0	0	0	0
219	8	102	11	"블러드엔젤매직갑옷" 	8	100	82	1	70	1	0	0	0	0	0	0	0	0	0
220	8	103	11	"블러드엔젤로드갑옷" 	8	100	83	1	70	1	0	0	0	0	0	0	0	0	0
221	8	104	11	"블러드엔젤파이터갑옷" 	8	100	84	1	70	1	0	0	0	0	0	0	0	0	0
222	8	105	11	"블러드엔젤랜서갑옷" 	8	100	85	1	70	1	0	0	0	0	0	0	0	0	0
223	9	98	11	"블러드엔젤나이트바지" 	8	100	86	1	70	1	0	0	0	0	0	0	0	0	0
224	9	99	11	"블러드엔젤위자드바지" 	8	100	87	1	70	1	0	0	0	0	0	0	0	0	0
225	9	100	11	"블러드엔젤엘프바지" 	8	100	88	1	70	1	0	0	0	0	0	0	0	0	0
226	9	101	11	"블러드엔젤서머너바지" 	8	100	89	1	70	1	0	0	0	0	0	0	0	0	0
227	9	102	11	"블러드엔젤매직바지" 	8	100	90	1	70	1	0	0	0	0	0	0	0	0	0
228	9	103	11	"블러드엔젤로드바지" 	8	100	91	1	70	1	0	0	0	0	0	0	0	0	0
229	9	104	11	"블러드엔젤파이터바지" 	8	100	92	1	70	1	0	0	0	0	0	0	0	0	0
230	9	105	11	"블러드엔젤랜서바지" 	8	100	93	1	70	1	0	0	0	0	0	0	0	0	0
231	10	99	11	"블러드엔젤위자드장갑" 	8	100	94	1	70	1	0	0	0	0	0	0	0	0	0
232	10	100	11	"블러드엔젤엘프장갑" 	8	100	95	1	70	1	0	0	0	0	0	0	0	0	0
233	10	101	11	"블러드엔젤서머너장갑" 	8	100	96	1	70	1	0	0	0	0	0	0	0	0	0
234	10	102	11	"블러드엔젤매직장갑" 	8	100	97	1	70	1	0	0	0	0	0	0	0	0	0
235	10	103	11	"블러드엔젤로드장갑" 	8	100	98	1	70	1	0	0	0	0	0	0	0	0	0
236	10	105	11	"블러드엔젤랜서장갑" 	8	100	99	1	70	1	0	0	0	0	0	0	0	0	0
237	11	98	11	"블러드엔젤나이트부츠" 	8	100	100	1	70	1	0	0	0	0	0	0	0	0	0
238	11	102	11	"블러드엔젤매직부츠" 	8	100	101	1	70	1	0	0	0	0	0	0	0	0	0
239	11	104	11	"블러드엔젤파이터부츠" 	8	100	102	1	70	1	0	0	0	0	0	0	0	0	0
// 이벤트 조합 듀얼 클래스 추가																			
//MIX ID	Result type	Result index	Result Level	name	유지옵션	Rate (1/100)	주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	ZEN
240	8	158	11	"블러드엔젤엔요갑옷"	8	100	103	1	70	1	0	0	0	0	0	0	0	0	0
241	7	158	11	"블러드엔젤엔요투구"	8	100	104	1	70	1	0	0	0	0	0	0	0	0	0
242	9	158	11	"블러드엔젤엔요바지"	8	100	105	1	70	1	0	0	0	0	0	0	0	0	0
243	10	158	11	"블러드엔젤엔요장갑"	8	100	106	1	70	1	0	0	0	0	0	0	0	0	0
244	8	161	11	"블러드엔젤법마갑옷"	8	100	107	1	70	1	0	0	0	0	0	0	0	0	0
245	9	161	11	"블러드엔젤법마바지"	8	100	108	1	70	1	0	0	0	0	0	0	0	0	0
246	10	161	11	"블러드엔젤법마장갑"	8	100	109	1	70	1	0	0	0	0	0	0	0	0	0
247	11	161	11	"블러드엔젤법마부츠"	8	100	110	1	70	1	0	0	0	0	0	0	0	0	0
// 듀얼클래스 마스터리 방어구 세트 업그레이드 조합 추가																			
//MIX ID	Result type	Result index	Result Level	name	유지옵션	Rate (1/100)	주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	ZEN
248	8	158	0	"블러드엔젤엔요갑옷"	24	100	103	1	127	1	0	0	0	0	0	0	0	0	0
249	7	158	0	"블러드엔젤엔요투구"	24	100	104	1	127	1	0	0	0	0	0	0	0	0	0
250	9	158	0	"블러드엔젤엔요바지"	24	100	105	1	127	1	0	0	0	0	0	0	0	0	0
251	10	158	0	"블러드엔젤엔요장갑"	24	100	106	1	127	1	0	0	0	0	0	0	0	0	0
252	8	161	0	"블러드엔젤법마갑옷"	24	100	107	1	127	1	0	0	0	0	0	0	0	0	0
253	9	161	0	"블러드엔젤법마바지"	24	100	108	1	127	1	0	0	0	0	0	0	0	0	0
254	10	161	0	"블러드엔젤법마장갑"	24	100	109	1	127	1	0	0	0	0	0	0	0	0	0
255	11	161	0	"블러드엔젤법마부츠"	24	100	110	1	127	1	0	0	0	0	0	0	0	0	0
256	8	159	0	"다크엔젤엔요갑옷"	24	100	111	1	128	1	3	1	6	1	7	1	8	1	0
257	7	159	0	"다크엔젤엔요투구"	24	100	112	1	128	1	3	1	6	1	7	1	8	1	0
258	9	159	0	"다크엔젤엔요바지"	24	100	113	1	128	1	3	1	6	1	7	1	8	1	0
259	10	159	0	"다크엔젤엔요장갑"	24	100	114	1	128	1	3	1	6	1	7	1	8	1	0
260	8	162	0	"다크엔젤법마갑옷"	24	100	115	1	128	1	3	1	6	1	7	1	8	1	0
261	9	162	0	"다크엔젤법마바지"	24	100	116	1	128	1	3	1	6	1	7	1	8	1	0
262	10	162	0	"다크엔젤법마장갑"	24	100	117	1	128	1	3	1	6	1	7	1	8	1	0
263	11	162	0	"다크엔젤법마부츠"	24	100	118	1	128	1	3	1	6	1	7	1	8	1	0
264	8	160	0	"홀리엔젤엔요갑옷"	6	100	119	1	69	1	3	1	6	1	21	1	22	1	0
265	7	160	0	"홀리엔젤엔요투구"	6	100	120	1	69	1	3	1	6	1	21	1	22	1	0
266	9	160	0	"홀리엔젤엔요바지"	6	100	121	1	69	1	3	1	6	1	21	1	22	1	0
267	10	160	0	"홀리엔젤엔요장갑"	6	100	122	1	69	1	3	1	6	1	21	1	22	1	0
268	8	163	0	"홀리엔젤법마갑옷"	6	100	123	1	69	1	3	1	6	1	21	1	22	1	0
269	9	163	0	"홀리엔젤법마바지"	6	100	124	1	69	1	3	1	6	1	21	1	22	1	0
270	10	163	0	"홀리엔젤법마장갑"	6	100	125	1	69	1	3	1	6	1	21	1	22	1	0
271	11	163	0	"홀리엔젤법마부츠"	6	100	126	1	69	1	3	1	6	1	21	1	22	1	0
// 듀얼클래스 마스터리 방어구 변환조합 결과																			
//MIX ID	Result type	Result index	Result Level	name	유지옵션	Rate (1/100)	주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	ZEN
272	8	158	0	"블러드엔젤엔요갑옷"	128	100	129	1	179	1	6	1	7	1	8	1	0	0	0
273	7	158	0	"블러드엔젤엔요투구"	128	100	130	1	179	1	6	1	7	1	8	1	0	0	0
274	9	158	0	"블러드엔젤엔요바지"	128	100	131	1	179	1	6	1	7	1	8	1	0	0	0
275	10	158	0	"블러드엔젤엔요장갑"	128	100	132	1	179	1	6	1	7	1	8	1	0	0	0
276	8	159	0	"다크엔젤엔요갑옷"	128	100	133	1	179	1	6	1	7	1	8	1	0	0	0
277	7	159	0	"다크엔젤엔요투구"	128	100	134	1	179	1	6	1	7	1	8	1	0	0	0
278	9	159	0	"다크엔젤엔요바지"	128	100	135	1	179	1	6	1	7	1	8	1	0	0	0
279	10	159	0	"다크엔젤엔요장갑"	128	100	136	1	179	1	6	1	7	1	8	1	0	0	0
280	8	160	0	"홀리엔젤엔요갑옷"	128	100	137	1	179	1	6	1	7	1	8	1	0	0	0
281	7	160	0	"홀리엔젤엔요투구"	128	100	138	1	179	1	6	1	7	1	8	1	0	0	0
282	9	160	0	"홀리엔젤엔요바지"	128	100	139	1	179	1	6	1	7	1	8	1	0	0	0
283	10	160	0	"홀리엔젤엔요장갑"	128	100	140	1	179	1	6	1	7	1	8	1	0	0	0
284	8	161	0	"블러드엔젤법마갑옷"	128	100	141	1	180	1	6	1	7	1	8	1	0	0	0
285	9	161	0	"블러드엔젤법마바지"	128	100	142	1	180	1	6	1	7	1	8	1	0	0	0
286	10	161	0	"블러드엔젤법마장갑"	128	100	143	1	180	1	6	1	7	1	8	1	0	0	0
287	11	161	0	"블러드엔젤법마부츠"	128	100	144	1	180	1	6	1	7	1	8	1	0	0	0
288	8	162	0	"다크엔젤법마갑옷"	128	100	145	1	180	1	6	1	7	1	8	1	0	0	0
289	9	162	0	"다크엔젤법마바지"	128	100	146	1	180	1	6	1	7	1	8	1	0	0	0
290	10	162	0	"다크엔젤법마장갑"	128	100	147	1	180	1	6	1	7	1	8	1	0	0	0
291	11	162	0	"다크엔젤법마부츠"	128	100	148	1	180	1	6	1	7	1	8	1	0	0	0
292	8	163	0	"홀리엔젤법마갑옷"	128	100	149	1	180	1	6	1	7	1	8	1	0	0	0
293	9	163	0	"홀리엔젤법마바지"	128	100	150	1	180	1	6	1	7	1	8	1	0	0	0
294	10	163	0	"홀리엔젤법마장갑"	128	100	151	1	180	1	6	1	7	1	8	1	0	0	0
295	11	163	0	"홀리엔젤법마부츠"	128	100	152	1	180	1	6	1	7	1	8	1	0	0	0
296	8	100	0	"블러드엔젤엘프갑옷"	128	100	153	1	177	1	6	1	7	1	8	1	0	0	0
297	7	100	0	"블러드엔젤엘프투구"	128	100	154	1	177	1	6	1	7	1	8	1	0	0	0
298	9	100	0	"블러드엔젤엘프바지"	128	100	155	1	177	1	6	1	7	1	8	1	0	0	0
299	10	100	0	"블러드엔젤엘프장갑"	128	100	156	1	177	1	6	1	7	1	8	1	0	0	0
300	8	140	0	"다크엔젤엘프갑옷"	128	100	157	1	177	1	6	1	7	1	8	1	0	0	0
301	7	140	0	"다크엔젤엘프투구"	128	100	158	1	177	1	6	1	7	1	8	1	0	0	0
302	9	140	0	"다크엔젤엘프바지"	128	100	159	1	177	1	6	1	7	1	8	1	0	0	0
303	10	140	0	"다크엔젤엘프장갑"	128	100	160	1	177	1	6	1	7	1	8	1	0	0	0
304	8	152	0	"홀리엔젤엘프갑옷"	128	100	161	1	177	1	6	1	7	1	8	1	0	0	0
305	7	152	0	"홀리엔젤엘프투구"	128	100	162	1	177	1	6	1	7	1	8	1	0	0	0
306	9	152	0	"홀리엔젤엘프바지"	128	100	163	1	177	1	6	1	7	1	8	1	0	0	0
307	10	152	0	"홀리엔젤엘프장갑"	128	100	164	1	177	1	6	1	7	1	8	1	0	0	0
308	8	102	0	"블러드엔젤매직갑옷"	128	100	165	1	178	1	6	1	7	1	8	1	0	0	0
309	9	102	0	"블러드엔젤매직바지"	128	100	166	1	178	1	6	1	7	1	8	1	0	0	0
310	10	102	0	"블러드엔젤매직장갑"	128	100	167	1	178	1	6	1	7	1	8	1	0	0	0
311	11	102	0	"블러드엔젤매직부츠"	128	100	168	1	178	1	6	1	7	1	8	1	0	0	0
312	8	142	0	"다크엔젤매직갑옷"	128	100	169	1	178	1	6	1	7	1	8	1	0	0	0
313	9	142	0	"다크엔젤매직바지"	128	100	170	1	178	1	6	1	7	1	8	1	0	0	0
314	10	142	0	"다크엔젤매직장갑"	128	100	171	1	178	1	6	1	7	1	8	1	0	0	0
315	11	142	0	"다크엔젤매직부츠"	128	100	172	1	178	1	6	1	7	1	8	1	0	0	0
316	8	154	0	"홀리엔젤매직갑옷"	128	100	173	1	178	1	6	1	7	1	8	1	0	0	0
317	9	154	0	"홀리엔젤매직바지"	128	100	174	1	178	1	6	1	7	1	8	1	0	0	0
318	10	154	0	"홀리엔젤매직장갑"	128	100	175	1	178	1	6	1	7	1	8	1	0	0	0
319	11	154	0	"홀리엔젤매직부츠"	128	100	176	1	178	1	6	1	7	1	8	1	0	0	0
// 화살통 업그레이드 조합 설정																			
//MIX ID	Result type	Result index	Result Level	name	유지옵션	Rate (1/100)	주재료 (업그레이드아이템)	개수	재료1	개수	재료2	개수	재료3	개수	재료4	개수	재료5	개수	ZEN
320	4	35	0	"다크엔젤화살통"	3	100	181	1	36	1	21	1	22	1	3	1	6	1	0
// S13
321	7	106	0	"Awakening Soul Knight Helm"	40	100	230	1	197	1	6	1	3	1	21	1	22	1	0
322	7	107	0	"Awakening Soul Wizard Helm"	40	100	231	1	197	1	6	1	3	1	21	1	22	1	0	
323	7	108	0	"Awakening Soul Elf Helm (A)"	40	100	232	1	197	1	6	1	3	1	21	1	22	1	0	
324	7	109	0	"Awakening Soul Summoner Helm"	40	100	233	1	197	1	6	1	3	1	21	1	22	1	0	
325	7	111	0	"Awakening Soul Lord Helm"	40	100	234	1	197	1	6	1	3	1	21	1	22	1	0	
326	7	112	0	"Awakening Soul Fighter Helm"	40	100	235	1	197	1	6	1	3	1	21	1	22	1	0	
327	7	113	0	"Awakening Soul Lancer Helm"	40	100	236	1	197	1	6	1	3	1	21	1	22	1	0	
328	7	114	0	"Awakening Soul Elf Helm (B)"	40	100	162	1	197	1	6	1	3	1	21	1	22	1	0	
329	8	106	0	"Awakening Soul Knight Armor"	40	100	237	1	197	1	6	1	3	1	21	1	22	1	0	
330	8	107	0	"Awakening Soul Wizard Armor"	40	100	238	1	197	1	6	1	3	1	21	1	22	1	0	
331	8	108	0	"Awakening Soul Elf Armor (A)"	40	100	239	1	197	1	6	1	3	1	21	1	22	1	0	
332	8	109	0	"Awakening Soul Summoner Armor"	40	100	240	1	197	1	6	1	3	1	21	1	22	1	0	
333	8	110	0	"Awakening Soul Magic Armor (A)"	40	100	241	1	197	1	6	1	3	1	21	1	22	1	0	
334	8	111	0	"Awakening Soul Lord Armor"	40	100	242	1	197	1	6	1	3	1	21	1	22	1	0	
335	8	112	0	"Awakening Soul Fighter Armor"	40	100	243	1	197	1	6	1	3	1	21	1	22	1	0	
336	8	113	0	"Awakening Soul Lancer Armor"	40	100	244	1	197	1	6	1	3	1	21	1	22	1	0	
337	8	114	0	"Awakening Soul Elf Armor (B)"	40	100	161	1	197	1	6	1	3	1	21	1	22	1	0	
338	8	115	0	"Awakening Soul Magic Armor (B)"	40	100	173	1	197	1	6	1	3	1	21	1	22	1	0	
339	9	106	0	"Awakening Soul Knight Pants"	40	100	245	1	197	1	6	1	3	1	21	1	22	1	0	
340	9	107	0	"Awakening Soul Wizard Pants"	40	100	246	1	197	1	6	1	3	1	21	1	22	1	0	
341	9	108	0	"Awakening Soul Elf Pants (A)"	40	100	247	1	197	1	6	1	3	1	21	1	22	1	0	
342	9	109	0	"Awakening Soul Summoner Pants"	40	100	248	1	197	1	6	1	3	1	21	1	22	1	0	
343	9	110	0	"Awakening Soul Magic Pants (A)"	40	100	249	1	197	1	6	1	3	1	21	1	22	1	0	
344	9	111	0	"Awakening Soul Lord Pants"	40	100	250	1	197	1	6	1	3	1	21	1	22	1	0	
345	9	112	0	"Awakening Soul Fighter Pants"	40	100	251	1	197	1	6	1	3	1	21	1	22	1	0	
