////////////////////////////////////////////////////////////////////////////////																													
//TextVer.1.0.8.3																													
//Version1.01-T서버																													
//Version1.01-M서버																													
//최종작업자-김서영																													
//최종작업일-2008-10-13  11:24:00 AM																													
//내용:해외 크리스마스/5차과금 추가 - 루돌프펫 반지에서 펫으로 적용																													
////////////////////////////////////////////////////////////////////////////////																													
//53	2	0	2	2	1	1	1	"서큐버스헬멧"	118	48	0		86			380	41	19	0	0	0	0	0	0	0	0	0	1	
end																													
//Index	ItemSlot	SkillType	x	y	sirial	option	drop		Level	Defence	MagDef		Dur			NeedLevel	Str	Dex	Eng	Hea	Cha	세트속성	흑마법사	흑기사	요정	마검사	다크로드	소환술사	
8	//갑옷류																												
0	3	0	2	2	1	1	1	"청동갑옷"	18	14	0		34			0	80	20	0	0	0	4	0	1	0	1	1	0	
1	3	0	2	3	1	1	1	"드라곤갑옷"	59	37	0		68			0	120	30	0	0	0	4	0	1	0	1	0	0	
2	3	0	2	2	1	1	1	"패드갑옷"	10	7	0		28			0	30	0	0	0	0	4	1	0	0	1	0	0	
3	3	0	2	2	1	1	1	"전설의갑옷"	56	22	0		42			0	40	0	0	0	0	4	1	0	0	1	0	0	
4	3	0	2	2	1	1	1	"뼈갑옷"	22	13	0		30			0	40	0	0	0	0	4	1	0	0	1	0	0	
5	3	0	2	3	1	1	1	"가죽갑옷"	10	10	0		30			0	80	0	0	0	0	4	0	1	0	1	1	0	
6	3	0	2	2	1	1	1	"비늘갑옷"	28	18	0		40			0	110	0	0	0	0	4	0	1	0	1	1	0	
7	3	0	2	3	1	1	1	"스핑크스갑옷"	38	17	0		36			0	40	0	0	0	0	4	1	0	0	1	0	0	
8	3	0	2	2	1	1	1	"황동갑옷"	38	22	0		44			0	100	30	0	0	0	4	0	1	0	1	0	0	
9	3	0	2	2	1	1	1	"철판갑옷"	48	30	0		50			0	130	0	0	0	0	4	0	1	0	1	0	0	
10	3	0	2	2	1	1	1	"넝쿨갑옷"	10	8	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0	
11	3	0	2	2	1	1	1	"실크갑옷"	20	12	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0	
12	3	0	2	2	1	1	1	"바람의갑옷"	32	16	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0	
13	3	0	2	2	1	1	1	"정령갑옷"	44	21	0		38			0	40	80	0	0	0	4	0	0	1	0	0	0	
14	3	0	2	2	1	1	1	"수호갑옷"	57	29	0		45			0	40	80	0	0	0	4	0	0	1	0	0	0	
15	3	0	2	3	1	1	1	"아틀란스갑옷"	80	44	0		80			0	150	70	0	0	0	4	0	0	0	1	0	0	
16	3	0	2	3	1	1	1	"블랙드라곤갑옷"	90	48	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0	
17	3	0	2	3	1	1	1	"다크피닉스갑옷"	100	63	0		80			0	214	65	0	0	0	4	0	2	0	0	0	0	
18	3	0	2	3	1	1	1	"그랜드소울갑옷"	91	33	0		67			0	59	20	0	0	0	4	2	0	0	0	0	0	
19	3	0	2	2	1	1	1	"홀리스프릿갑옷"	92	44	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0	
20	3	0	2	3	1	1	1	"선더호크갑옷"	107	60	0		82			0	170	70	0	0	0	4	0	0	0	1	0	0	
21	3	0	2	3	1	1	1	"그레이트드라곤갑옷"	126	75	0		86			0	200	58	0	0	0	4	0	2	0	0	0	0	
22	3	0	2	3	1	1	1	"블랙소울갑옷"	122	43	0		75			0	55	18	0	0	0	4	2	0	0	0	0	0	
23	3	0	2	3	1	1	1	"아스릴갑옷"	128	73	0		90			0	162	66	0	0	0	4	0	0	0	1	0	0	
24	3	0	2	2	1	1	1	"레드스피릿갑옷"	109	55	0		80			0	52	115	0	0	0	4	0	0	2	0	0	0	
25	3	0	2	3	1	1	1	"라운드갑옷"	62	25	0		42			0	70	20	0	0	0	4	0	0	0	0	1	0	
26	3	0	2	3	1	1	1	"다크소울갑옷"	78	36	0		56			0	77	21	0	0	0	4	0	0	0	0	1	0	
27	3	0	2	3	1	1	1	"다크브리즌갑옷"	96	43	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0	
28	3	0	2	3	1	1	1	"다크마스터갑옷"	117	51	0		78			0	80	21	0	0	0	4	0	0	0	0	1	0	
29	3	0	2	3	1	1	1	"드래곤나이트갑옷"	140	88	0		90			380	170	60	0	0	0	0	0	2	0	0	0	0	
30	3	0	2	3	1	1	1	"베놈미스트갑옷"	146	57	0		86			380	44	15	0	0	0	0	2	0	0	0	0	0	
31	3	0	2	3	1	1	1	"실피드레이갑옷"	146	68	0		86			380	38	80	0	0	0	0	0	0	2	0	0	0	
32	3	0	2	3	1	1	1	"볼케이노갑옷"	147	86	0		95			380	145	60	0	0	0	0	0	0	0	1	0	0	
33	3	0	2	3	1	1	1	"썬라이트갑옷"	147	64	0		82			380	62	16	0	0	0	0	0	0	0	0	1	0	
34	3	0	2	3	1	1	1	"애쉬크로우갑옷"	75	42	0		72			0	160	50	0	0	0	0	0	1	0	0	0	0	
35	3	0	2	3	1	1	1	"이클립스갑옷"	75	27	0		54			0	53	12	0	0	0	0	1	0	0	0	0	0	
36	3	0	2	3	1	1	1	"아이리스갑옷"	75	36	0		59			0	50	70	0	0	0	0	0	0	1	0	0	0	
37	3	0	2	3	1	1	1	"발리언트갑옷"	105	52	0		81			0	155	50	0	0	0	0	0	0	0	1	0	0	
38	3	0	2	3	1	1	1	"글로리어스갑옷"	105	47	0		74			0	80	21	0	0	0	0	0	0	0	0	1	0	
39	3	0	2	2	1	1	1	"바이올렌윈드갑옷"	34	22	0		36			0	39	0	0	0	0	4	0	0	0	0	0	1	
40	3	0	2	2	1	1	1	"레드윙갑옷"	56	28	0		42			0	35	8	0	0	0	4	0	0	0	0	0	1	
41	3	0	2	2	1	1	1	"에이션트갑옷"	75	35	0		54			0	52	16	0	0	0	4	0	0	0	0	0	1	
42	3	0	2	2	1	1	1	"데모닉갑옷"	91	45	0		67			0	60	20	0	0	0	0	0	0	0	0	0	2	
//43	3	0	2	2	1	1	1	"스톰블리츠갑옷"	122	56	0		75			0	57	19	0	0	0	0	0	0	0	0	0	2	
//44	3	0	2	2	1	1	1	"이터널윙갑옷"	146	66	0		86			380	45	17	0	0	0	0	0	0	0	0	0	2	
45	3	0	2	3	1	1	1	"티탄갑옷"	132	81	0		86			380	222	32	0	0	0	0	0	1	0	0	0	0	
46	3	0	2	3	1	1	1	"브레이브갑옷"	128	62	0		86			380	74	162	0	0	0	0	0	1	0	0	0	0	
47	3	0	2	3	1	1	1	"팬텀갑옷"	131	80	0		86			380	212	57	0	0	0	0	0	0	0	1	0	0	
48	3	0	2	3	1	1	1	"디스트로이갑옷"	125	66	0		86			380	62	19	165	0	0	0	0	0	0	1	0	0	
49	3	0	2	2	1	1	1	"세라핌갑옷"	129	60	0		86			380	55	197	0	0	0	0	0	0	1	0	0	0	
50	3	0	2	2	1	1	1	"디바인갑옷"	122	52	0		86			380	32	29	138	0	0	0	0	0	1	0	0	0	
51	3	0	2	3	1	1	1	"패왕갑옷"	132	58	0		86			380	105	38	0	0	0	0	0	0	0	0	1	0	
52	3	0	2	3	1	1	1	"하데스갑옷"	129	50	0		86			380	60	15	181	0	0	0	1	0	0	0	0	0	
//53	3	0	2	2	1	1	1	"서큐버스갑옷"	134	61	0		86			380	41	19	0	0	0	0	0	0	0	0	0	1	
end																													
//Index	ItemSlot	SkillType	x	y	sirial	option	drop		Level	Defence	MagDef		Dur			NeedLevel	Str	Dex	Eng	Hea	Cha	세트속성	흑마법사	흑기사	요정	마검사	다크로드	소환술사	
9	//바지류																												
0	4	0	2	2	1	1	1	"청동바지"	15	10	0		34			0	80	20	0	0	0	4	0	1	0	1	1	0	
1	4	0	2	2	1	1	1	"드라곤바지"	55	26	0		68			0	120	30	0	0	0	4	0	1	0	1	0	0	
2	4	0	2	2	1	1	1	"패드바지"	8	5	0		28			0	30	0	0	0	0	4	1	0	0	1	0	0	
3	4	0	2	2	1	1	1	"전설의바지"	53	20	0		42			0	40	0	0	0	0	4	1	0	0	1	0	0	
4	4	0	2	2	1	1	1	"뼈바지"	20	10	0		30			0	40	0	0	0	0	4	1	0	0	1	0	0	
5	4	0	2	2	1	1	1	"가죽바지"	8	7	0		30			0	80	0	0	0	0	4	0	1	0	1	1	0	
6	4	0	2	2	1	1	1	"비늘바지"	25	14	0		40			0	110	0	0	0	0	4	0	1	0	1	1	0	
7	4	0	2	2	1	1	1	"스핑크스바지"	34	15	0		36			0	40	0	0	0	0	4	1	0	0	1	0	0	
8	4	0	2	2	1	1	1	"황동바지"	35	18	0		44			0	100	30	0	0	0	4	0	1	0	1	0	0	
9	4	0	2	2	1	1	1	"철판바지"	45	22	0		50			0	130	0	0	0	0	4	0	1	0	1	0	0	
10	4	0	2	2	1	1	1	"넝쿨바지"	8	6	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0	
11	4	0	2	2	1	1	1	"실크바지"	18	10	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0	
12	4	0	2	2	1	1	1	"바람의바지"	30	14	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0	
13	4	0	2	2	1	1	1	"정령바지"	42	18	0		38			0	40	80	0	0	0	4	0	0	1	0	0	0	
14	4	0	2	2	1	1	1	"수호바지"	54	25	0		45			0	40	80	0	0	0	4	0	0	1	0	0	0	
15	4	0	2	2	1	1	1	"아틀란스바지"	74	34	0		80			0	150	70	0	0	0	4	0	0	0	1	0	0	
16	4	0	2	2	1	1	1	"블랙드라곤바지"	84	40	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0	
17	4	0	2	2	1	1	1	"다크피닉스바지"	96	54	0		80			0	207	63	0	0	0	4	0	2	0	0	0	0	
18	4	0	2	2	1	1	1	"그랜드소울바지"	86	30	0		67			0	59	20	0	0	0	4	2	0	0	0	0	0	
19	4	0	2	2	1	1	1	"홀리스프릿바지"	88	39	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0	
20	4	0	2	2	1	1	1	"선더호크바지"	99	49	0		82			0	150	70	0	0	0	4	0	0	0	1	0	0	
21	4	0	2	2	1	1	1	"그레이트드라곤바지"	113	65	0		86			0	200	58	0	0	0	4	0	2	0	0	0	0	
22	4	0	2	2	1	1	1	"블랙소울바지"	117	39	0		75			0	55	18	0	0	0	4	2	0	0	0	0	0	
23	4	0	2	2	1	1	1	"아스릴바지"	122	61	0		90			0	162	66	0	0	0	4	0	0	0	1	0	0	
24	4	0	2	2	1	1	1	"레드스피릿바지"	100	48	0		80			0	52	115	0	0	0	4	0	0	2	0	0	0	
25	4	0	2	2	1	1	1	"라운드바지"	50	21	0		42			0	70	20	0	0	0	4	0	0	0	0	1	0	
26	4	0	2	2	1	1	1	"다크소울바지"	70	26	0		56			0	77	21	0	0	0	4	0	0	0	0	1	0	
27	4	0	2	2	1	1	1	"다크브리즌바지"	92	31	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0	
28	4	0	2	2	1	1	1	"다크마스터바지"	110	39	0		78			0	80	21	0	0	0	4	0	0	0	0	1	0	
29	4	0	2	2	1	1	1	"드래곤나이트바지"	134	78	0		90			380	170	60	0	0	0	0	0	2	0	0	0	0	
30	4	0	2	2	1	1	1	"베놈미스트바지"	135	55	0		86			380	44	15	0	0	0	0	2	0	0	0	0	0	
31	4	0	2	2	1	1	1	"실피드레이바지"	135	61	0		86			380	38	80	0	0	0	0	0	0	2	0	0	0	
32	4	0	2	2	1	1	1	"볼케이노바지"	135	74	0		95			380	145	60	0	0	0	0	0	0	0	1	0	0	
33	4	0	2	2	1	1	1	"썬라이트바지"	140	52	0		82			380	62	16	0	0	0	0	0	0	0	0	1	0	
34	4	0	2	2	1	1	1	"애쉬크로우바지"	69	33	0		72			0	160	50	0	0	0	0	0	1	0	0	0	0	
35	4	0	2	2	1	1	1	"이클립스바지"	69	25	0		54			0	53	12	0	0	0	0	1	0	0	0	0	0	
36	4	0	2	2	1	1	1	"아이리스바지"	69	32	0		59			0	50	70	0	0	0	0	0	0	1	0	0	0	
37	4	0	2	2	1	1	1	"발리언트바지"	101	41	0		81			0	155	50	0	0	0	0	0	0	0	1	0	0	
38	4	0	2	2	1	1	1	"글로리어스바지"	101	35	0		74			0	80	21	0	0	0	0	0	0	0	0	1	0	
39	4	0	2	2	1	1	1	"바이올렌윈드바지"	30	16	0		36			0	36	0	0	0	0	4	0	0	0	0	0	1	
40	4	0	2	2	1	1	1	"레드윙바지"	53	22	0		42			0	35	7	0	0	0	4	0	0	0	0	0	1	
41	4	0	2	2	1	1	1	"에이션트바지"	72	28	0		54			0	49	16	0	0	0	4	0	0	0	0	0	1	
42	4	0	2	2	1	1	1	"데모닉바지"	86	37	0		67			0	60	20	0	0	0	0	0	0	0	0	0	2	
//43	4	0	2	2	1	1	1	"스톰블리츠바지"	117	49	0		75			0	57	19	0	0	0	0	0	0	0	0	0	2	
//44	4	0	2	2	1	1	1	"이터널윙바지"	135	59	0		86			380	45	16	0	0	0	0	0	0	0	0	0	2	
45	4	0	2	2	1	1	1	"티탄바지"	116	74	0		86			380	222	32	0	0	0	0	0	1	0	0	0	0	
46	4	0	2	2	1	1	1	"브레이브바지"	112	58	0		86			380	74	162	0	0	0	0	0	1	0	0	0	0	
47	4	0	2	2	1	1	1	"팬텀바지"	115	66	0		86			380	212	57	0	0	0	0	0	0	0	1	0	0	
48	4	0	2	2	1	1	1	"디스트로이바지"	113	51	0		86			380	62	19	165	0	0	0	0	0	0	1	0	0	
49	4	0	2	2	1	1	1	"세라핌바지"	116	53	0		86			380	55	197	0	0	0	0	0	0	1	0	0	0	
50	4	0	2	2	1	1	1	"디바인바지"	109	46	0		86			380	32	29	138	0	0	0	0	0	1	0	0	0	
51	4	0	2	2	1	1	1	"패왕바지"	116	46	0		86			380	105	38	0	0	0	0	0	0	0	0	1	0	
52	4	0	2	2	1	1	1	"하데스바지"	114	44	0		86			380	60	15	181	0	0	0	1	0	0	0	0	0	
//53	4	0	2	2	1	1	1	"서큐버스바지"	126	54	0		86			380	41	19	0	0	0	0	0	0	0	0	0	1	
end																													
//Index	ItemSlot	SkillType	x	y	sirial	option	drop		Level	Defence	MagDef		Dur			NeedLevel	Str	Dex	Eng	Hea	Cha	세트속성	흑마법사	흑기사	요정	마검사	다크로드	소환술사	
10	//장갑류																												
0	5	0	2	2	1	1	1	"청동장갑"	13	4	4		34			0	80	20	0	0	0	4	0	1	0	1	1	0	
1	5	0	2	2	1	1	1	"드라곤장갑"	52	14	6		68			0	120	30	0	0	0	4	0	1	0	1	0	0	
2	5	0	2	2	1	1	1	"패드장갑"	3	2	0		28			0	20	0	0	0	0	4	1	0	0	1	0	0	
3	5	0	2	2	1	1	1	"전설의장갑"	44	11	0		42			0	20	0	0	0	0	4	1	0	0	1	0	0	
4	5	0	2	2	1	1	1	"뼈장갑"	14	5	0		30			0	20	0	0	0	0	4	1	0	0	1	0	0	
5	5	0	2	2	1	1	1	"가죽장갑"	4	2	8		30			0	80	0	0	0	0	4	0	1	0	1	1	0	
6	5	0	2	2	1	1	1	"비늘장갑"	22	7	10		40			0	110	0	0	0	0	4	0	1	0	1	1	0	
7	5	0	2	2	1	1	1	"스핑크스장갑"	28	8	0		36			0	20	0	0	0	0	4	1	0	0	1	0	0	
8	5	0	2	2	1	1	1	"황동장갑"	32	9	8		44			0	100	30	0	0	0	4	0	1	0	1	0	0	
9	5	0	2	2	1	1	1	"철판장갑"	42	12	4		50			0	130	0	0	0	0	4	0	1	0	1	0	0	
10	5	0	2	2	1	1	1	"넝쿨장갑"	4	2	4		22			0	30	60	0	0	0	4	0	0	1	0	0	0	
11	5	0	2	2	1	1	1	"실크장갑"	14	4	8		26			0	30	70	0	0	0	4	0	0	1	0	0	0	
12	5	0	2	2	1	1	1	"바람의장갑"	26	6	10		32			0	30	80	0	0	0	4	0	0	1	0	0	0	
13	5	0	2	2	1	1	1	"정령장갑"	38	9	4		38			0	40	80	0	0	0	4	0	0	1	0	0	0	
14	5	0	2	2	1	1	1	"수호장갑"	50	15	6		45			0	40	80	0	0	0	4	0	0	1	0	0	0	
15	5	0	2	2	1	1	1	"아틀란스장갑"	70	20	6		80			0	150	70	0	0	0	4	0	0	0	1	0	0	
16	5	0	2	2	1	1	1	"블랙드라곤장갑"	76	22	6		74			0	170	60	0	0	0	4	0	1	0	0	0	0	
17	5	0	2	2	1	1	1	"다크피닉스장갑"	86	37	6		80			0	205	63	0	0	0	4	0	2	0	0	0	0	
18	5	0	2	2	1	1	1	"그랜드소울장갑"	70	20	5		67			0	49	10	0	0	0	4	2	0	0	0	0	0	
19	5	0	2	2	1	1	1	"홀리스프릿장갑"	72	29	6		74			0	50	110	0	0	0	4	0	0	2	0	0	0	
20	5	0	2	2	1	1	1	"선더호크장갑"	88	34	7		82			0	150	70	0	0	0	4	0	0	0	1	0	0	
21	5	0	2	2	1	1	1	"그레이트드라곤장갑"	94	48	6		86			0	200	58	0	0	0	4	0	2	0	0	0	0	
22	5	0	2	2	1	1	1	"블랙소울장갑"	87	30	6		75			0	55	18	0	0	0	4	2	0	0	0	0	0	
23	5	0	2	2	1	1	1	"아스릴장갑"	102	45	7		90			0	162	66	0	0	0	4	0	0	0	1	0	0	
24	5	0	2	2	1	1	1	"레드스피릿장갑"	84	38	6		80			0	52	115	0	0	0	4	0	0	2	0	0	0	
25	5	0	2	2	1	1	1	"라운드장갑"	42	12	7		42			0	70	20	0	0	0	4	0	0	0	0	1	0	
26	5	0	2	2	1	1	1	"다크소울장갑"	57	18	6		56			0	77	21	0	0	0	4	0	0	0	0	1	0	
27	5	0	2	2	1	1	1	"다크브리즌장갑"	75	21	5		70			0	84	22	0	0	0	4	0	0	0	0	1	0	
28	5	0	2	2	1	1	1	"다크마스터장갑"	89	29	4		78			0	80	21	0	0	0	4	0	0	0	0	1	0	
29	5	0	2	2	1	1	1	"드래곤나이트장갑"	114	60	7		90			380	170	60	0	0	0	0	0	2	0	0	0	0	
30	5	0	2	2	1	1	1	"베놈미스트장갑"	111	44	7		86			380	44	15	0	0	0	0	2	0	0	0	0	0	
31	5	0	2	2	1	1	1	"실피드레이장갑"	111	50	7		86			380	38	80	0	0	0	0	0	0	2	0	0	0	
32	5	0	2	2	1	1	1	"볼케이노장갑"	127	55	7		95			380	145	60	0	0	0	0	0	0	0	1	0	0	
33	5	0	2	2	1	1	1	"썬라이트장갑"	110	40	5		82			380	62	16	0	0	0	0	0	0	0	0	1	0	
34	5	0	2	2	1	1	1	"애쉬크로우장갑"	61	18	6		72			0	160	50	0	0	0	0	0	1	0	0	0	0	
35	5	0	2	2	1	1	1	"이클립스장갑"	61	15	6		54			0	53	12	0	0	0	0	1	0	0	0	0	0	
36	5	0	2	2	1	1	1	"아이리스장갑"	61	22	6		59			0	50	70	0	0	0	0	0	0	1	0	0	0	
37	5	0	2	2	1	1	1	"발리언트장갑"	91	27	7		81			0	155	50	0	0	0	0	0	0	0	1	0	0	
38	5	0	2	2	1	1	1	"글로리어스장갑"	91	25	5		74			0	80	21	0	0	0	0	0	0	0	0	1	0	
39	5	0	2	2	1	1	1	"바이올렌윈드장갑"	24	9	6		36			0	22	0	0	0	0	4	0	0	0	0	0	1	
40	5	0	2	2	1	1	1	"레드윙장갑"	44	13	8		42			0	18	4	0	0	0	4	0	0	0	0	0	1	
41	5	0	2	2	1	1	1	"에이션트장갑"	61	19	7		54			0	52	16	0	0	0	4	0	0	0	0	0	1	
42	5	0	2	2	1	1	1	"데모닉장갑"	70	26	6		67			0	50	10	0	0	0	0	0	0	0	0	0	2	
//43	5	0	2	2	1	1	1	"스톰블리츠장갑"	87	34	6		75			0	56	20	0	0	0	0	0	0	0	0	0	2	
//44	5	0	2	2	1	1	1	"이터널윙장갑"	111	49	7		86			380	46	17	0	0	0	0	0	0	0	0	0	2	
45	5	0	2	2	1	1	1	"티탄장갑"	100	56	7		86			380	222	32	0	0	0	0	0	1	0	0	0	0	
46	5	0	2	2	1	1	1	"브레이브장갑"	97	42	7		86			380	74	162	0	0	0	0	0	1	0	0	0	0	
47	5	0	2	2	1	1	1	"팬텀장갑"	101	49	7		86			380	212	57	0	0	0	0	0	0	0	1	0	0	
48	5	0	2	2	1	1	1	"디스트로이장갑"	99	40	7		86			380	62	19	165	0	0	0	0	0	0	1	0	0	
49	5	0	2	2	1	1	1	"세라핌장갑"	100	43	7		86			380	55	197	0	0	0	0	0	0	1	0	0	0	
50	5	0	2	2	1	1	1	"디바인장갑"	95	36	7		86			380	32	29	138	0	0	0	0	0	1	0	0	0	
51	5	0	2	2	1	1	1	"패왕장갑"	101	34	7		86			380	105	38	0	0	0	0	0	0	0	0	1	0	
52	5	0	2	2	1	1	1	"하데스장갑"	100	31	7		86			380	60	15	181	0	0	0	1	0	0	0	0	0	
//53	5	0	2	2	1	1	1	"서큐버스장갑"	99	41	7		86			380	41	19	0	0	0	0	0	0	0	0	0	1	
end																													
//Index	ItemSlot	SkillType	x	y	sirial	option	drop		Level	Defence	MagDef		Dur			NeedLevel	Str	Dex	Eng	Hea	Cha	세트속성	흑마법사	흑기사	요정	마검사	다크로드	소환술사	
11	//부츠류																												
0	6	0	2	2	1	1	1	"청동부츠"	12	4	10		34			0	80	20	0	0	0	4	0	1	0	1	1	0	
1	6	0	2	2	1	1	1	"드라곤부츠"	54	15	2		68			0	120	30	0	0	0	4	0	1	0	1	0	0	
2	6	0	2	2	1	1	1	"패드부츠"	4	3	10		28			0	20	0	0	0	0	4	1	0	0	1	0	0	
3	6	0	2	2	1	1	1	"전설의부츠"	46	12	0		42			0	30	0	0	0	0	4	1	0	0	1	0	0	
4	6	0	2	2	1	1	1	"뼈부츠"	16	6	6		30			0	30	0	0	0	0	4	1	0	0	1	0	0	
5	6	0	2	2	1	1	1	"가죽부츠"	5	2	12		30			0	80	0	0	0	0	4	0	1	0	1	1	0	
6	6	0	2	2	1	1	1	"비늘부츠"	22	8	8		40			0	110	0	0	0	0	4	0	1	0	1	1	0	
7	6	0	2	2	1	1	1	"스핑크스부츠"	30	9	8		36			0	30	0	0	0	0	4	1	0	0	1	0	0	
8	6	0	2	2	1	1	1	"황동부츠"	32	10	6		44			0	100	30	0	0	0	4	0	1	0	1	0	0	
9	6	0	2	2	1	1	1	"철판부츠"	42	12	4		50			0	130	0	0	0	0	4	0	1	0	1	0	0	
10	6	0	2	2	1	1	1	"넝쿨부츠"	5	2	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0	
11	6	0	2	2	1	1	1	"실크부츠"	15	4	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0	
12	6	0	2	2	1	1	1	"바람의부츠"	27	7	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0	
13	6	0	2	2	1	1	1	"정령부츠"	40	10	0		38			0	40	80	0	0	0	4	0	0	1	0	0	0	
14	6	0	2	2	1	1	1	"수호부츠"	52	16	0		45			0	40	80	0	0	0	4	0	0	1	0	0	0	
15	6	0	2	2	1	1	1	"아틀란스부츠"	72	22	2		80			0	150	70	0	0	0	4	0	0	0	1	0	0	
16	6	0	2	2	1	1	1	"블랙드라곤부츠"	78	24	2		74			0	170	60	0	0	0	4	0	1	0	0	0	0	
17	6	0	2	2	1	1	1	"다크피닉스부츠"	93	40	2		80			0	198	60	0	0	0	4	0	2	0	0	0	0	
18	6	0	2	2	1	1	1	"그랜드소울부츠"	76	22	0		67			0	59	10	0	0	0	4	2	0	0	0	0	0	
19	6	0	2	2	1	1	1	"홀리스프릿부츠"	81	30	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0	
20	6	0	2	2	1	1	1	"선더호크부츠"	92	37	2		82			0	150	70	0	0	0	4	0	0	0	1	0	0	
21	6	0	2	2	1	1	1	"그레이트드라곤부츠"	98	50	0		86			0	200	58	0	0	0	4	0	2	0	0	0	0	
22	6	0	2	2	1	1	1	"블랙소울부츠"	95	31	0		75			0	55	18	0	0	0	4	2	0	0	0	0	0	
23	6	0	2	2	1	1	1	"아스릴부츠"	110	50	0		90			0	162	66	0	0	0	4	0	0	0	1	0	0	
24	6	0	2	2	1	1	1	"레드스피릿부츠"	87	40	0		80			0	52	115	0	0	0	4	0	0	2	0	0	0	
25	6	0	2	2	1	1	1	"라운드부츠"	45	13	0		42			0	70	20	0	0	0	4	0	0	0	0	1	0	
26	6	0	2	2	1	1	1	"다크소울부츠"	60	20	0		56			0	77	21	0	0	0	4	0	0	0	0	1	0	
27	6	0	2	2	1	1	1	"다크브리즌부츠"	83	25	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0	
28	6	0	2	2	1	1	1	"다크마스터부츠"	95	33	0		78			0	80	21	0	0	0	4	0	0	0	0	1	0	
29	6	0	2	2	1	1	1	"드래곤나이트부츠"	119	63	0		90			380	170	60	0	0	0	0	0	2	0	0	0	0	
30	6	0	2	2	1	1	1	"베놈미스트부츠"	119	47	0		86			380	44	15	0	0	0	0	2	0	0	0	0	0	
31	6	0	2	2	1	1	1	"실피드레이부츠"	119	53	0		86			380	38	80	0	0	0	0	0	0	2	0	0	0	
32	6	0	2	2	1	1	1	"볼케이노부츠"	131	61	0		95			380	145	60	0	0	0	0	0	0	0	1	0	0	
33	6	0	2	2	1	1	1	"썬라이트부츠"	121	44	0		82			380	62	16	0	0	0	0	0	0	0	0	1	0	
34	6	0	2	2	1	1	1	"애쉬크로우부츠"	68	19	0		72			0	160	50	0	0	0	0	0	1	0	0	0	0	
35	6	0	2	2	1	1	1	"이클립스부츠"	68	17	0		54			0	53	12	0	0	0	0	1	0	0	0	0	0	
36	6	0	2	2	1	1	1	"아이리스부츠"	68	23	0		59			0	50	70	0	0	0	0	0	0	1	0	0	0	
37	6	0	2	2	1	1	1	"발리언트부츠"	98	29	0		81			0	155	50	0	0	0	0	0	0	0	1	0	0	
38	6	0	2	2	1	1	1	"글로리어스부츠"	98	29	0		74			0	80	21	0	0	0	0	0	0	0	0	1	0	
39	6	0	2	2	1	1	1	"바이올렌윈드부츠"	26	11	0		36			0	27	0	0	0	0	4	0	0	0	0	0	1	
40	6	0	2	2	1	1	1	"레드윙부츠"	46	15	0		42			0	25	4	0	0	0	4	0	0	0	0	0	1	
41	6	0	2	2	1	1	1	"에이션트부츠"	65	21	0		54			0	53	16	0	0	0	4	0	0	0	0	0	1	
42	6	0	2	2	1	1	1	"데모닉부츠"	76	28	0		67			0	60	10	0	0	0	0	0	0	0	0	0	2	
//43	6	0	2	2	1	1	1	"스톰블리츠부츠"	95	38	0		75			0	57	20	0	0	0	0	0	0	0	0	0	2	
//44	6	0	2	2	1	1	1	"이터널윙부츠"	119	51	0		86			380	46	16	0	0	0	0	0	0	0	0	0	2	
45	6	0	2	2	1	1	1	"티탄부츠"	96	57	0		86			380	222	32	0	0	0	0	0	1	0	0	0	0	
46	6	0	2	2	1	1	1	"브레이브부츠"	93	45	0		86			380	74	162	0	0	0	0	0	1	0	0	0	0	
47	6	0	2	2	1	1	1	"팬텀부츠"	97	54	0		86			380	212	57	0	0	0	0	0	0	0	1	0	0	
48	6	0	2	2	1	1	1	"디스트로이부츠"	94	44	0		86			380	62	19	165	0	0	0	0	0	0	1	0	0	
49	6	0	2	2	1	1	1	"세라핌부츠"	97	42	0		86			380	55	197	0	0	0	0	0	0	1	0	0	0	
50	6	0	2	2	1	1	1	"디바인부츠"	92	35	0		86			380	32	29	138	0	0	0	0	0	1	0	0	0	
51	6	0	2	2	1	1	1	"패왕부츠"	98	38	0		86			380	105	38	0	0	0	0	0	0	0	0	1	0	
52	6	0	2	2	1	1	1	"하데스부츠"	94	34	0		86			380	60	15	181	0	0	0	1	0	0	0	0	0	
//53	6	0	2	2	1	1	1	"서큐버스부츠"	107	44	0		86			380	41	19	0	0	0	0	0	0	0	0	0	1	
end																													
																													
